instance,algorithm,random_seed,epsilon,horizon,regret
instance-2,thompson-sampling,27,0,51200,221
instance-2,thompson-sampling,28,0,51200,-74
instance-2,thompson-sampling,29,0,51200,22
instance-2,thompson-sampling,30,0,51200,-111
instance-2,thompson-sampling,31,0,51200,171
instance-2,thompson-sampling,32,0,51200,2
instance-2,thompson-sampling,33,0,51200,92
instance-2,thompson-sampling,34,0,51200,24
instance-2,thompson-sampling,35,0,51200,-107
instance-2,thompson-sampling,36,0,51200,6
instance-2,thompson-sampling,37,0,51200,46
instance-2,thompson-sampling,38,0,51200,-5
instance-2,thompson-sampling,39,0,51200,-108
instance-2,thompson-sampling,40,0,51200,-140
instance-2,thompson-sampling,41,0,51200,-90
instance-2,thompson-sampling,42,0,51200,0
instance-2,thompson-sampling,43,0,51200,179
instance-2,thompson-sampling,44,0,51200,274
instance-2,thompson-sampling,45,0,51200,40
instance-2,thompson-sampling,46,0,51200,31
instance-2,thompson-sampling,47,0,51200,259
instance-2,thompson-sampling,48,0,51200,247
instance-2,thompson-sampling,49,0,51200,-52
instance-2,thompson-sampling,0,0,204800,-113
instance-2,thompson-sampling,1,0,204800,129
instance-2,thompson-sampling,2,0,204800,-26
instance-2,thompson-sampling,3,0,204800,224
instance-2,thompson-sampling,4,0,204800,-195
instance-2,thompson-sampling,5,0,204800,-159
instance-2,thompson-sampling,6,0,204800,295
instance-2,thompson-sampling,7,0,204800,-41
instance-2,thompson-sampling,8,0,204800,-495
instance-2,thompson-sampling,9,0,204800,-129
instance-2,thompson-sampling,10,0,204800,-138
instance-2,thompson-sampling,11,0,204800,21
instance-2,thompson-sampling,12,0,204800,242
instance-2,thompson-sampling,13,0,204800,49
instance-2,thompson-sampling,14,0,204800,-245
instance-2,thompson-sampling,15,0,204800,-17
instance-2,thompson-sampling,16,0,204800,123
instance-2,thompson-sampling,17,0,204800,513
instance-2,thompson-sampling,18,0,204800,-18
instance-2,thompson-sampling,19,0,204800,-193
instance-2,thompson-sampling,20,0,204800,473
instance-2,thompson-sampling,21,0,204800,309
instance-2,thompson-sampling,22,0,204800,321
instance-2,thompson-sampling,23,0,204800,273
instance-2,thompson-sampling,24,0,204800,-351
instance-2,thompson-sampling,25,0,204800,-31
instance-2,thompson-sampling,26,0,204800,117
instance-2,thompson-sampling,27,0,204800,-44
instance-2,thompson-sampling,28,0,204800,-350
instance-2,thompson-sampling,29,0,204800,-40
instance-2,thompson-sampling,30,0,204800,89
instance-2,thompson-sampling,31,0,204800,235
instance-2,thompson-sampling,32,0,204800,-72
instance-2,thompson-sampling,33,0,204800,44
instance-2,thompson-sampling,34,0,204800,-56
instance-2,thompson-sampling,35,0,204800,-374
instance-2,thompson-sampling,36,0,204800,-8
instance-2,thompson-sampling,37,0,204800,281
instance-2,thompson-sampling,38,0,204800,207
instance-2,thompson-sampling,39,0,204800,83
instance-2,thompson-sampling,40,0,204800,0
instance-2,thompson-sampling,41,0,204800,-468
instance-2,thompson-sampling,42,0,204800,294
instance-2,thompson-sampling,43,0,204800,12
instance-2,thompson-sampling,44,0,204800,540
instance-2,thompson-sampling,45,0,204800,-112
instance-2,thompson-sampling,46,0,204800,292
instance-2,thompson-sampling,47,0,204800,90
instance-2,thompson-sampling,48,0,204800,-48
instance-2,thompson-sampling,49,0,204800,-48
instance-3,round-robin,0,0,50,27
instance-3,round-robin,1,0,50,17
instance-3,round-robin,2,0,50,24
instance-3,round-robin,3,0,50,22
instance-3,round-robin,4,0,50,21
instance-3,round-robin,5,0,50,26
instance-3,round-robin,6,0,50,21
instance-3,round-robin,7,0,50,19
instance-3,round-robin,8,0,50,19
instance-3,round-robin,9,0,50,18
instance-3,round-robin,10,0,50,19
instance-3,round-robin,11,0,50,23
instance-3,round-robin,12,0,50,19
instance-3,round-robin,13,0,50,22
instance-3,round-robin,14,0,50,20
instance-3,round-robin,15,0,50,19
instance-3,round-robin,16,0,50,19
instance-3,round-robin,17,0,50,26
instance-3,round-robin,18,0,50,20
instance-3,round-robin,19,0,50,15
instance-3,round-robin,20,0,50,17
instance-3,round-robin,21,0,50,20
instance-3,round-robin,22,0,50,23
instance-3,round-robin,23,0,50,19
instance-3,round-robin,24,0,50,26
instance-3,round-robin,25,0,50,20
instance-3,round-robin,26,0,50,23
instance-3,round-robin,27,0,50,21
instance-3,round-robin,28,0,50,19
instance-3,round-robin,29,0,50,21
instance-3,round-robin,30,0,50,25
instance-3,round-robin,31,0,50,21
instance-3,round-robin,32,0,50,17
instance-3,round-robin,33,0,50,19
instance-3,round-robin,34,0,50,27
instance-3,round-robin,35,0,50,16
instance-3,round-robin,36,0,50,25
instance-3,round-robin,37,0,50,23
instance-3,round-robin,38,0,50,19
instance-3,round-robin,39,0,50,21
instance-3,round-robin,40,0,50,22
instance-3,round-robin,41,0,50,22
instance-3,round-robin,42,0,50,19
instance-3,round-robin,43,0,50,25
instance-3,round-robin,44,0,50,20
instance-3,round-robin,45,0,50,20
instance-3,round-robin,46,0,50,19
instance-3,round-robin,47,0,50,23
instance-3,round-robin,48,0,50,14
instance-3,round-robin,49,0,50,20
instance-3,round-robin,0,0,200,83
instance-3,round-robin,1,0,200,74
instance-3,round-robin,2,0,200,79
instance-3,round-robin,3,0,200,80
instance-3,round-robin,4,0,200,79
instance-3,round-robin,5,0,200,100
instance-3,round-robin,6,0,200,86
instance-3,round-robin,7,0,200,77
instance-3,round-robin,8,0,200,80
instance-3,round-robin,9,0,200,82
instance-3,round-robin,10,0,200,85
instance-3,round-robin,11,0,200,89
instance-3,round-robin,12,0,200,82
instance-3,round-robin,13,0,200,75
instance-3,round-robin,14,0,200,85
instance-3,round-robin,15,0,200,83
instance-3,round-robin,16,0,200,74
instance-3,round-robin,17,0,200,82
instance-3,round-robin,18,0,200,85
instance-3,round-robin,19,0,200,70
instance-3,round-robin,20,0,200,75
instance-3,round-robin,21,0,200,78
instance-3,round-robin,22,0,200,85
instance-3,round-robin,23,0,200,85
instance-3,round-robin,24,0,200,95
instance-3,round-robin,25,0,200,85
instance-3,round-robin,26,0,200,84
instance-3,round-robin,27,0,200,85
instance-3,round-robin,28,0,200,73
instance-3,round-robin,29,0,200,82
instance-3,round-robin,30,0,200,82
instance-3,round-robin,31,0,200,74
instance-3,round-robin,32,0,200,82
instance-3,round-robin,33,0,200,78
instance-3,round-robin,34,0,200,96
instance-3,round-robin,35,0,200,73
instance-3,round-robin,36,0,200,87
instance-3,round-robin,37,0,200,84
instance-3,round-robin,38,0,200,78
instance-3,round-robin,39,0,200,77
instance-3,round-robin,40,0,200,75
instance-3,round-robin,41,0,200,91
instance-3,round-robin,42,0,200,80
instance-3,round-robin,43,0,200,89
instance-3,round-robin,44,0,200,78
instance-3,round-robin,45,0,200,80
instance-3,round-robin,46,0,200,77
instance-3,round-robin,47,0,200,84
instance-3,round-robin,48,0,200,76
instance-3,round-robin,49,0,200,80
instance-3,round-robin,0,0,800,323
instance-3,round-robin,1,0,800,325
instance-3,round-robin,2,0,800,326
instance-3,round-robin,3,0,800,312
instance-3,round-robin,4,0,800,336
instance-3,round-robin,5,0,800,332
instance-3,round-robin,6,0,800,316
instance-3,round-robin,7,0,800,324
instance-3,round-robin,8,0,800,340
instance-3,round-robin,9,0,800,323
instance-3,round-robin,10,0,800,340
instance-3,round-robin,11,0,800,348
instance-3,round-robin,12,0,800,332
instance-3,round-robin,13,0,800,306
instance-3,round-robin,14,0,800,319
instance-3,round-robin,15,0,800,342
instance-3,round-robin,16,0,800,315
instance-3,round-robin,17,0,800,298
instance-3,round-robin,18,0,800,341
instance-3,round-robin,19,0,800,308
instance-3,round-robin,20,0,800,309
instance-3,round-robin,21,0,800,339
instance-3,round-robin,22,0,800,329
instance-3,round-robin,23,0,800,339
instance-3,round-robin,24,0,800,352
instance-3,round-robin,25,0,800,338
instance-3,round-robin,26,0,800,330
instance-3,round-robin,27,0,800,357
instance-3,round-robin,28,0,800,330
instance-3,round-robin,29,0,800,332
instance-3,round-robin,30,0,800,330
instance-3,round-robin,31,0,800,326
instance-3,round-robin,32,0,800,329
instance-3,round-robin,33,0,800,332
instance-3,round-robin,34,0,800,353
instance-3,round-robin,35,0,800,301
instance-3,round-robin,36,0,800,330
instance-3,round-robin,37,0,800,341
instance-3,round-robin,38,0,800,346
instance-3,round-robin,39,0,800,315
instance-3,round-robin,40,0,800,306
instance-3,round-robin,41,0,800,346
instance-3,round-robin,42,0,800,334
instance-3,round-robin,43,0,800,334
instance-3,round-robin,44,0,800,330
instance-3,round-robin,45,0,800,334
instance-3,round-robin,46,0,800,331
instance-3,round-robin,47,0,800,356
instance-3,round-robin,48,0,800,337
instance-3,round-robin,49,0,800,323
instance-3,round-robin,0,0,3200,1335
instance-3,round-robin,1,0,3200,1320
instance-3,round-robin,2,0,3200,1340
instance-3,round-robin,3,0,3200,1269
instance-3,round-robin,4,0,3200,1310
instance-3,round-robin,5,0,3200,1306
instance-3,round-robin,6,0,3200,1311
instance-3,round-robin,7,0,3200,1263
instance-3,round-robin,8,0,3200,1311
instance-3,round-robin,9,0,3200,1302
instance-3,round-robin,10,0,3200,1349
instance-3,round-robin,11,0,3200,1358
instance-3,round-robin,12,0,3200,1349
instance-3,round-robin,13,0,3200,1295
instance-3,round-robin,14,0,3200,1322
instance-3,round-robin,15,0,3200,1328
instance-3,round-robin,16,0,3200,1342
instance-3,round-robin,17,0,3200,1314
instance-3,round-robin,18,0,3200,1338
instance-3,round-robin,19,0,3200,1284
instance-3,round-robin,20,0,3200,1332
instance-3,round-robin,21,0,3200,1313
instance-3,round-robin,22,0,3200,1354
instance-3,round-robin,23,0,3200,1338
instance-3,round-robin,24,0,3200,1373
instance-3,round-robin,25,0,3200,1327
instance-3,round-robin,26,0,3200,1350
instance-3,round-robin,27,0,3200,1353
instance-3,round-robin,28,0,3200,1321
instance-3,round-robin,29,0,3200,1354
instance-3,round-robin,30,0,3200,1347
instance-3,round-robin,31,0,3200,1361
instance-3,round-robin,32,0,3200,1320
instance-3,round-robin,33,0,3200,1324
instance-3,round-robin,34,0,3200,1356
instance-3,round-robin,35,0,3200,1256
instance-3,round-robin,36,0,3200,1319
instance-3,round-robin,37,0,3200,1313
instance-3,round-robin,38,0,3200,1385
instance-3,round-robin,39,0,3200,1279
instance-3,round-robin,40,0,3200,1275
instance-3,round-robin,41,0,3200,1352
instance-3,round-robin,42,0,3200,1321
instance-3,round-robin,43,0,3200,1334
instance-3,round-robin,44,0,3200,1289
instance-3,round-robin,45,0,3200,1309
instance-3,round-robin,46,0,3200,1310
instance-3,round-robin,47,0,3200,1337
instance-3,round-robin,48,0,3200,1364
instance-3,round-robin,49,0,3200,1317
instance-3,round-robin,0,0,12800,5320
instance-3,round-robin,1,0,12800,5245
instance-3,round-robin,2,0,12800,5275
instance-3,round-robin,3,0,12800,5224
instance-3,round-robin,4,0,12800,5252
instance-3,round-robin,5,0,12800,5357
instance-3,round-robin,6,0,12800,5304
instance-3,round-robin,7,0,12800,5263
instance-3,round-robin,8,0,12800,5159
instance-3,round-robin,9,0,12800,5270
instance-3,round-robin,10,0,12800,5286
instance-3,round-robin,11,0,12800,5339
instance-3,round-robin,12,0,12800,5305
instance-3,round-robin,13,0,12800,5274
instance-3,round-robin,14,0,12800,5360
instance-3,round-robin,15,0,12800,5295
instance-3,round-robin,16,0,12800,5264
instance-3,round-robin,17,0,12800,5318
instance-3,round-robin,18,0,12800,5303
instance-3,round-robin,19,0,12800,5258
instance-3,round-robin,20,0,12800,5305
instance-3,round-robin,21,0,12800,5265
instance-3,round-robin,22,0,12800,5365
instance-3,round-robin,23,0,12800,5275
instance-3,round-robin,24,0,12800,5269
instance-3,round-robin,25,0,12800,5358
instance-3,round-robin,26,0,12800,5259
instance-3,round-robin,27,0,12800,5356
instance-3,round-robin,28,0,12800,5220
instance-3,round-robin,29,0,12800,5312
instance-3,round-robin,30,0,12800,5171
instance-3,round-robin,31,0,12800,5342
instance-3,round-robin,32,0,12800,5244
instance-3,round-robin,33,0,12800,5284
instance-3,round-robin,34,0,12800,5330
instance-3,round-robin,35,0,12800,5245
instance-3,round-robin,36,0,12800,5216
instance-3,round-robin,37,0,12800,5293
instance-3,round-robin,38,0,12800,5226
instance-3,round-robin,39,0,12800,5253
instance-3,round-robin,40,0,12800,5240
instance-3,round-robin,41,0,12800,5326
instance-3,round-robin,42,0,12800,5255
instance-3,round-robin,43,0,12800,5294
instance-3,round-robin,44,0,12800,5368
instance-3,round-robin,45,0,12800,5282
instance-3,round-robin,46,0,12800,5320
instance-3,round-robin,47,0,12800,5331
instance-3,round-robin,48,0,12800,5332
instance-3,round-robin,49,0,12800,5355
instance-3,round-robin,0,0,51200,20950
instance-3,round-robin,1,0,51200,21059
instance-3,round-robin,2,0,51200,21186
instance-3,round-robin,3,0,51200,21202
instance-3,round-robin,4,0,51200,21140
instance-3,round-robin,5,0,51200,21226
instance-3,round-robin,6,0,51200,21096
instance-3,round-robin,7,0,51200,21170
instance-3,round-robin,8,0,51200,20936
instance-3,round-robin,9,0,51200,21217
instance-3,round-robin,10,0,51200,21137
instance-3,round-robin,11,0,51200,21202
instance-3,round-robin,12,0,51200,21140
instance-3,round-robin,13,0,51200,21106
instance-3,round-robin,14,0,51200,21017
instance-3,round-robin,15,0,51200,21165
instance-3,round-robin,16,0,51200,21058
instance-3,round-robin,17,0,51200,21189
instance-3,round-robin,18,0,51200,21188
instance-3,round-robin,19,0,51200,21059
instance-3,round-robin,20,0,51200,21314
instance-3,round-robin,21,0,51200,21151
instance-3,round-robin,22,0,51200,21300
instance-3,round-robin,23,0,51200,21232
instance-3,round-robin,24,0,51200,21095
instance-3,round-robin,25,0,51200,21065
instance-3,round-robin,26,0,51200,21053
instance-3,round-robin,27,0,51200,21321
instance-3,round-robin,28,0,51200,21088
instance-3,round-robin,29,0,51200,21095
instance-3,round-robin,30,0,51200,21045
instance-3,round-robin,31,0,51200,21246
instance-3,round-robin,32,0,51200,21056
instance-3,round-robin,33,0,51200,21161
instance-3,round-robin,34,0,51200,21123
instance-3,round-robin,35,0,51200,20932
instance-3,round-robin,36,0,51200,21173
instance-3,round-robin,37,0,51200,20963
instance-3,round-robin,38,0,51200,21166
instance-3,round-robin,39,0,51200,21048
instance-3,round-robin,40,0,51200,21045
instance-3,round-robin,41,0,51200,21146
instance-3,round-robin,42,0,51200,21170
instance-3,round-robin,43,0,51200,21214
instance-3,round-robin,44,0,51200,21382
instance-3,round-robin,45,0,51200,21024
instance-3,round-robin,46,0,51200,21067
instance-3,round-robin,47,0,51200,21133
instance-3,round-robin,48,0,51200,21230
instance-3,round-robin,49,0,51200,21116
instance-3,round-robin,0,0,204800,84449
instance-3,round-robin,1,0,204800,84532
instance-3,round-robin,2,0,204800,84530
instance-3,round-robin,3,0,204800,84722
instance-3,round-robin,4,0,204800,84384
instance-3,round-robin,5,0,204800,84385
instance-3,round-robin,6,0,204800,84748
instance-3,round-robin,7,0,204800,84679
instance-3,round-robin,8,0,204800,84310
instance-3,round-robin,9,0,204800,84665
instance-3,round-robin,10,0,204800,84557
instance-3,round-robin,11,0,204800,84734
instance-3,round-robin,12,0,204800,84640
instance-3,round-robin,13,0,204800,84530
instance-3,round-robin,14,0,204800,84222
instance-3,round-robin,15,0,204800,84393
instance-3,round-robin,16,0,204800,84677
instance-3,round-robin,17,0,204800,84756
instance-3,round-robin,18,0,204800,84536
instance-3,round-robin,19,0,204800,84495
instance-3,round-robin,20,0,204800,85194
instance-3,round-robin,21,0,204800,84837
instance-3,round-robin,22,0,204800,84895
instance-3,round-robin,23,0,204800,85090
instance-3,round-robin,24,0,204800,84456
instance-3,round-robin,25,0,204800,84383
instance-3,round-robin,26,0,204800,84522
instance-3,round-robin,27,0,204800,84657
instance-3,round-robin,28,0,204800,84387
instance-3,round-robin,29,0,204800,84459
instance-3,round-robin,30,0,204800,84562
instance-3,round-robin,31,0,204800,84720
instance-3,round-robin,32,0,204800,84420
instance-3,round-robin,33,0,204800,84535
instance-3,round-robin,34,0,204800,84508
instance-3,round-robin,35,0,204800,84250
instance-3,round-robin,36,0,204800,84676
instance-3,round-robin,37,0,204800,84758
instance-3,round-robin,38,0,204800,84927
instance-3,round-robin,39,0,204800,84627
instance-3,round-robin,40,0,204800,84596
instance-3,round-robin,41,0,204800,84447
instance-3,round-robin,42,0,204800,84900
instance-3,round-robin,43,0,204800,84542
instance-3,round-robin,44,0,204800,85173
instance-3,round-robin,45,0,204800,84474
instance-3,round-robin,46,0,204800,84630
instance-3,round-robin,47,0,204800,84434
instance-3,round-robin,48,0,204800,84473
instance-3,round-robin,49,0,204800,84663
instance-3,ucb,0,0,50,28
instance-3,ucb,1,0,50,17
instance-3,ucb,2,0,50,23
instance-3,ucb,3,0,50,19
instance-3,ucb,4,0,50,18
instance-3,ucb,5,0,50,24
instance-3,ucb,6,0,50,21
instance-3,ucb,7,0,50,16
instance-3,ucb,8,0,50,22
instance-3,ucb,9,0,50,15
instance-3,ucb,10,0,50,15
instance-3,ucb,11,0,50,24
instance-3,ucb,12,0,50,19
instance-3,ucb,13,0,50,18
instance-3,ucb,14,0,50,16
instance-3,ucb,15,0,50,19
instance-3,ucb,16,0,50,15
instance-3,ucb,17,0,50,22
instance-3,ucb,18,0,50,16
instance-3,ucb,19,0,50,13
instance-3,ucb,20,0,50,14
instance-3,ucb,21,0,50,18
instance-3,ucb,22,0,50,21
instance-3,ucb,23,0,50,13
instance-3,ucb,24,0,50,24
instance-3,ucb,25,0,50,12
instance-3,ucb,26,0,50,19
instance-3,ucb,27,0,50,19
instance-3,ucb,28,0,50,18
instance-3,ucb,29,0,50,15
instance-3,ucb,30,0,50,21
instance-3,ucb,31,0,50,15
instance-3,ucb,32,0,50,12
instance-3,ucb,33,0,50,18
instance-3,ucb,34,0,50,22
instance-3,ucb,35,0,50,16
instance-3,ucb,36,0,50,21
instance-3,ucb,37,0,50,22
instance-3,ucb,38,0,50,16
instance-3,ucb,39,0,50,16
instance-3,ucb,40,0,50,19
instance-3,ucb,41,0,50,17
instance-3,ucb,42,0,50,13
instance-3,ucb,43,0,50,22
instance-3,ucb,44,0,50,16
instance-3,ucb,45,0,50,17
instance-3,ucb,46,0,50,20
instance-3,ucb,47,0,50,22
instance-3,ucb,48,0,50,13
instance-3,ucb,49,0,50,16
instance-3,ucb,0,0,200,73
instance-3,ucb,1,0,200,63
instance-3,ucb,2,0,200,67
instance-3,ucb,3,0,200,69
instance-3,ucb,4,0,200,72
instance-3,ucb,5,0,200,83
instance-3,ucb,6,0,200,69
instance-3,ucb,7,0,200,57
instance-3,ucb,8,0,200,69
instance-3,ucb,9,0,200,65
instance-3,ucb,10,0,200,66
instance-3,ucb,11,0,200,67
instance-3,ucb,12,0,200,62
instance-3,ucb,13,0,200,61
instance-3,ucb,14,0,200,62
instance-3,ucb,15,0,200,67
instance-3,ucb,16,0,200,58
instance-3,ucb,17,0,200,68
instance-3,ucb,18,0,200,64
instance-3,ucb,19,0,200,54
instance-3,ucb,20,0,200,62
instance-3,ucb,21,0,200,74
instance-3,ucb,22,0,200,67
instance-3,ucb,23,0,200,67
instance-3,ucb,24,0,200,71
instance-3,ucb,25,0,200,58
instance-3,ucb,26,0,200,68
instance-3,ucb,27,0,200,65
instance-3,ucb,28,0,200,67
instance-3,ucb,29,0,200,69
instance-3,ucb,30,0,200,54
instance-3,ucb,31,0,200,65
instance-3,ucb,32,0,200,59
instance-3,ucb,33,0,200,59
instance-3,ucb,34,0,200,76
instance-3,ucb,35,0,200,57
instance-3,ucb,36,0,200,65
instance-3,ucb,37,0,200,70
instance-3,ucb,38,0,200,62
instance-3,ucb,39,0,200,60
instance-3,ucb,40,0,200,74
instance-3,ucb,41,0,200,69
instance-3,ucb,42,0,200,58
instance-3,ucb,43,0,200,67
instance-3,ucb,44,0,200,60
instance-3,ucb,45,0,200,63
instance-3,ucb,46,0,200,66
instance-3,ucb,47,0,200,74
instance-3,ucb,48,0,200,70
instance-3,ucb,49,0,200,65
instance-3,ucb,0,0,800,205
instance-3,ucb,1,0,800,204
instance-3,ucb,2,0,800,190
instance-3,ucb,3,0,800,200
instance-3,ucb,4,0,800,228
instance-3,ucb,5,0,800,214
instance-3,ucb,6,0,800,197
instance-3,ucb,7,0,800,204
instance-3,ucb,8,0,800,211
instance-3,ucb,9,0,800,195
instance-3,ucb,10,0,800,193
instance-3,ucb,11,0,800,205
instance-3,ucb,12,0,800,207
instance-3,ucb,13,0,800,202
instance-3,ucb,14,0,800,212
instance-3,ucb,15,0,800,216
instance-3,ucb,16,0,800,210
instance-3,ucb,17,0,800,198
instance-3,ucb,18,0,800,209
instance-3,ucb,19,0,800,189
instance-3,ucb,20,0,800,203
instance-3,ucb,21,0,800,197
instance-3,ucb,22,0,800,193
instance-3,ucb,23,0,800,211
instance-3,ucb,24,0,800,216
instance-3,ucb,25,0,800,205
instance-3,ucb,26,0,800,204
instance-3,ucb,27,0,800,203
instance-3,ucb,28,0,800,218
instance-3,ucb,29,0,800,199
instance-3,ucb,30,0,800,185
instance-3,ucb,31,0,800,210
instance-3,ucb,32,0,800,193
instance-3,ucb,33,0,800,198
instance-3,ucb,34,0,800,215
instance-3,ucb,35,0,800,191
instance-3,ucb,36,0,800,200
instance-3,ucb,37,0,800,201
instance-3,ucb,38,0,800,212
instance-3,ucb,39,0,800,191
instance-3,ucb,40,0,800,188
instance-3,ucb,41,0,800,202
instance-3,ucb,42,0,800,209
instance-3,ucb,43,0,800,192
instance-3,ucb,44,0,800,201
instance-3,ucb,45,0,800,207
instance-3,ucb,46,0,800,210
instance-3,ucb,47,0,800,208
instance-3,ucb,48,0,800,216
instance-3,ucb,49,0,800,196
instance-3,ucb,0,0,3200,520
instance-3,ucb,1,0,3200,502
instance-3,ucb,2,0,3200,496
instance-3,ucb,3,0,3200,520
instance-3,ucb,4,0,3200,489
instance-3,ucb,5,0,3200,506
instance-3,ucb,6,0,3200,545
instance-3,ucb,7,0,3200,506
instance-3,ucb,8,0,3200,517
instance-3,ucb,9,0,3200,494
instance-3,ucb,10,0,3200,519
instance-3,ucb,11,0,3200,505
instance-3,ucb,12,0,3200,501
instance-3,ucb,13,0,3200,511
instance-3,ucb,14,0,3200,545
instance-3,ucb,15,0,3200,538
instance-3,ucb,16,0,3200,534
instance-3,ucb,17,0,3200,508
instance-3,ucb,18,0,3200,524
instance-3,ucb,19,0,3200,517
instance-3,ucb,20,0,3200,518
instance-3,ucb,21,0,3200,509
instance-3,ucb,22,0,3200,514
instance-3,ucb,23,0,3200,506
instance-3,ucb,24,0,3200,554
instance-3,ucb,25,0,3200,533
instance-3,ucb,26,0,3200,532
instance-3,ucb,27,0,3200,520
instance-3,ucb,28,0,3200,547
instance-3,ucb,29,0,3200,500
instance-3,ucb,30,0,3200,518
instance-3,ucb,31,0,3200,507
instance-3,ucb,32,0,3200,519
instance-3,ucb,33,0,3200,502
instance-3,ucb,34,0,3200,511
instance-3,ucb,35,0,3200,476
instance-3,ucb,36,0,3200,504
instance-3,ucb,37,0,3200,507
